,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,id, name,is_claimed,is_closed,url,phone,review_count,rating,categories,snippet_text,address,city,state,country,postal_code,neighborhoods,display_address,deals,menu_provider,reservation_url,is_claimed_binary,is_closed_binary,review_count_range,there_is_deal
39,39,41,41,district-underground-washington,District Underground,False,False,https://www.yelp.com/biz/district-underground-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025189820.0,9,3.5,"[Category(name='Bars', alias='bars'), Category(name='Dance Clubs', alias='danceclubs')]",Went here for a crank party during MLK weekend. Loved the LED lights and the atmosphere it created. Awesome sound system; loved the bass. Good size dance...,['2477 18th St NW Adams Morgan'],Washington,DC,US,20009.0,['Adams Morgan'],"['2477 18th St NW Adams Morgan', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 1,False
40,40,42,42,madams-organ-washington,Madam's Organ,False,False,https://www.yelp.com/biz/madams-organ-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026675370.0,348,4.0,"[Category(name='Jazz & Blues', alias='jazzandblues'), Category(name='Music Venues', alias='musicvenues')]",Came here on a random Wednesday night. Madam's Organ is an iconic place is adam's Morgan and I had always wanted to come here. Wednesday is Country music...,['2461 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2461 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 7,False
41,41,44,44,bossa-washington,Bossa,False,False,https://www.yelp.com/biz/bossa-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026670088.0,94,3.5,"[Category(name='Lounges', alias='lounges')]","Great place! Best salsa and merengue in DC! Very eclectic and interesting atmosphere. Great Brazilian appetizer, mojitos and caipirinhas!",['2463 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2463 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,single_platform,,0.0,0.0,Level 4,False
42,42,46,46,grand-central-washington,Grand Central,False,False,https://www.yelp.com/biz/grand-central-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029861742.0,185,3.0,"[Category(name='Bars', alias='bars'), Category(name='American (Traditional)', alias='tradamerican')]","My first time time here but I had a great time!

The crowd was cool and the drinks were very reasonably priced.

I also could appreciate the relaxed dress...",['2447 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2447 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 5,False
43,43,47,47,shenanigans-irish-pub-washington-2,Shenanigan's Irish Pub,False,False,https://www.yelp.com/biz/shenanigans-irish-pub-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025887405.0,48,3.0,"[Category(name='Pubs', alias='pubs'), Category(name='Irish', alias='irish')]","If you're looking for a fun night out in DC, Shenanigans is a great place to start! On Friday and Saturday from 9pm-11pm for $10 only, there are two levels...",['2450 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2450 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 2,False
44,44,48,48,jug-and-table-washington,Jug & Table,False,False,https://www.yelp.com/biz/jug-and-table-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022327663.0,19,4.0,"[Category(name='Cocktail Bars', alias='cocktailbars'), Category(name='Wine Bars', alias='wine_bars')]",Great happy hour special with their $25 jugs of wine. Perfect for sharing with a few friends in an amazingly relaxed environment. Their 'gavi' house white...,['2446 18th St'],Washington,DC,US,20009.0,['Adams Morgan'],"['2446 18th St', 'Adams Morgan', 'Washington, DC 20009']",,single_platform,,0.0,0.0,Level 2,False
45,45,50,50,libertine-washington,Libertine,False,False,https://www.yelp.com/biz/libertine-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,,78,3.5,"[Category(name='French', alias='french'), Category(name='Cajun/Creole', alias='cajun')]",Dropped by Libertine for a drink on a weekday evening. The bartender Ali was super friendly. He made good suggestions for the drinks. Watching him hand...,['2435 18th St'],Washington,DC,US,20009.0,['Adams Morgan'],"['2435 18th St', 'Adams Morgan', 'Washington, DC 20009']",,single_platform,,0.0,0.0,Level 4,False
46,46,53,53,habana-village-washington,Habana Village,False,False,https://www.yelp.com/biz/habana-village-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024626310.0,167,3.5,"[Category(name='Cuban', alias='cuban'), Category(name='Dance Clubs', alias='danceclubs'), Category(name='Latin American', alias='latin')]","I've been to Habana Village a few times mainly for dancing, but the food here is pretty tasty and authentic as well.

At night, this place turns into a...",['1834 Columbia Rd NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['1834 Columbia Rd NW', 'Adams Morgan', 'Washington, DC 20009']",,single_platform,,0.0,0.0,Level 5,False
47,47,56,56,roofers-union-washington,Roofers Union,False,False,https://www.yelp.com/biz/roofers-union-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022327663.0,247,3.5,"[Category(name='Bars', alias='bars'), Category(name='Burgers', alias='burgers'), Category(name='Sandwiches', alias='sandwiches')]","I came here for brunch on a Sunday. Seating was nice, the restaurant has a good view of the activity in Adams Morgan. The brunch menu had breakfast and...",['2446 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2446 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,single_platform,,0.0,0.0,Level 6,False
48,48,60,60,hassans-rumpus-room-washington,Hassan's Rumpus Room,False,False,https://www.yelp.com/biz/hassans-rumpus-room-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,,1,5.0,"[Category(name='Dive Bars', alias='divebars')]",This is the purgatory that exists in the wake of MiG bar closing down.  All the regulars from there.cone through and IT.IS.EXCELLENT.  Van has really...,['2406 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2406 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 1,False
49,49,62,62,bedrock-billiards-washington,Bedrock Billiards,False,False,https://www.yelp.com/biz/bedrock-billiards-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026677665.0,74,3.5,"[Category(name='Pool Halls', alias='poolhalls'), Category(name='Lounges', alias='lounges'), Category(name='Dive Bars', alias='divebars')]","If you are into shooting pool in an easy going friendly environment with cool cats behind the bar and strong drinks, then this is the place for you. Throw...",['1841 Columbia Rd NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['1841 Columbia Rd NW', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 4,False
50,50,64,64,exotic-hookah-lounge-washington,Exotic Hookah Lounge,False,False,https://www.yelp.com/biz/exotic-hookah-lounge-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022991222.0,14,4.5,"[Category(name='Hookah Bars', alias='hookah_bars')]","Friendly staff good place to hangout with your friends. 
Bless her hard on her success.",['2409 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2409 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 2,False
51,51,65,65,the-high-dive-washington,The High Dive,False,False,https://www.yelp.com/biz/the-high-dive-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2027508549.0,8,4.5,"[Category(name='Dive Bars', alias='divebars'), Category(name='Pubs', alias='pubs')]",I'm thoroughly impressed with my experience at High Dive! It's nice to finally find a bar in this neighborhood that isn't overrun by the stereotypical Adams...,['2337 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2337 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,single_platform,,0.0,0.0,Level 1,False
52,52,66,66,johnny-pistolas-washington,Johnny Pistolas,False,False,https://www.yelp.com/biz/johnny-pistolas-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028173255.0,186,3.5,"[Category(name='Mexican', alias='mexican'), Category(name='Bars', alias='bars')]","Holy boozy brunch! If you're around the Adams Morgan area of DC (my brother lives here, I was visiting, he likes to day drink) make your way over here for a...",['2333 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2333 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,eat24,,0.0,0.0,Level 5,False
53,53,67,67,columbia-station-washington,Columbia Station,False,False,https://www.yelp.com/biz/columbia-station-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024626040.0,93,3.5,"[Category(name='Jazz & Blues', alias='jazzandblues'), Category(name='American (New)', alias='newamerican')]","I'm not sure the millennials of DC can appreciate the gem that Columbia Station is (judging by the reviews), named  a top jazz venue by multiple music trade...",['2325 18th St  NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2325 18th St  NW', 'Adams Morgan', 'Washington, DC 20009']",,single_platform,,0.0,0.0,Level 4,False
54,54,68,68,the-town-tavern-washington,The Town Tavern,False,False,https://www.yelp.com/biz/the-town-tavern-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023878696.0,105,3.0,"[Category(name='Bars', alias='bars')]","THE ONE AND ONLY ALL SF BAR IN DC!! If you're asking what ""SF"" is, then you're clearly part of the census rating Town Tavern 3 stars or below. But perhaps...",['2323 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2323 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,single_platform,,0.0,0.0,Level 5,False
55,55,69,69,crown-cafe-washington-2,Crown Cafe,False,False,https://www.yelp.com/biz/crown-cafe-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024699701.0,3,3.5,"[Category(name='Hookah Bars', alias='hookah_bars')]","One of my husband's favorite haunts when he used to live nearby.

It's pretty dive-y, but it's a pleasant enough place to chill out at. The rose shisha is...",['2409 18th St'],Washington,DC,US,20009.0,['Adams Morgan'],"['2409 18th St', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 1,False
56,56,71,71,brass-monkey-washington,Brass Monkey,False,False,https://www.yelp.com/biz/brass-monkey-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026677800.0,67,3.0,"[Category(name='Bars', alias='bars'), Category(name='Karaoke', alias='karaoke')]","Loved the roof top deck! Each level had a different vibe, and it was great that the upstairs was chill but still crowded just enough. A great night out!",['2317 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2317 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 3,False
57,57,73,73,rendezvous-lounge-washington-2,Rendezvous Lounge,False,False,https://www.yelp.com/biz/rendezvous-lounge-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024621238.0,11,3.5,"[Category(name='Lounges', alias='lounges'), Category(name='American (New)', alias='newamerican')]",Decided to wander Adams Morgan this Saturday in an effort to find some less-than-typical-AdMo spots in my new neighborhood.  In this regard Rendezvous...,['2226 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2226 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 2,False
58,58,74,74,dr-clocks-nowhere-bar-washington-2,Dr Clock's Nowhere Bar,False,False,https://www.yelp.com/biz/dr-clocks-nowhere-bar-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024874615.0,1,5.0,"[Category(name='Dive Bars', alias='divebars')]","This bar came highly recommended by a friend, and we quickly saw why. This is a cozy place, upstairs from the adjoining bar. After a flight of stairs, we...","['3523 12th St NE', '2nd Fl']",Washington,DC,US,20017.0,['Adams Morgan'],"['3523 12th St NE', '2nd Fl', 'Adams Morgan', 'Washington, DC 20017']",,,,0.0,0.0,Level 1,False
59,59,75,75,awash-lounge-washington-2,Awash Lounge,False,False,https://www.yelp.com/biz/awash-lounge-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025888181.0,37,3.5,"[Category(name='Ethiopian', alias='ethiopian'), Category(name='Lounges', alias='lounges'), Category(name='Music Venues', alias='musicvenues')]",Food is great and the staff is attentive and welcoming. I would recommend it to others.,['2218 18th St NW'],Washington,DC,US,20009.0,['Adams Morgan'],"['2218 18th St NW', 'Adams Morgan', 'Washington, DC 20009']",,,,0.0,0.0,Level 2,False
60,60,77,77,dram-and-grain-washington,Dram & Grain,False,False,https://www.yelp.com/biz/dram-and-grain-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026071572.0,62,4.5,"[Category(name='Cocktail Bars', alias='cocktailbars')]","Really fantastic service. Everything was great from beginning to end. If you hear ""speakeasy"" and think ""pretentious,"" you will be pleasantly surprised that...",['2007 18th St NW'],Washington,DC,US,20009.0,,"['2007 18th St NW', 'Washington, DC 20009']",,single_platform,,0.0,0.0,Level 3,False
61,61,78,78,macintyres-washington,Macintyre's,False,False,https://www.yelp.com/biz/macintyres-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025063427.0,90,4.0,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Tapas Bars', alias='tapas'), Category(name='Pubs', alias='pubs')]","Their food is soooooo good

I came here after visiting National Zoo and I wanted something that gave good portions without breaking my wallet. 

The Grilled...",['2621 Connecticut Ave NW'],Washington,DC,US,20008.0,['Woodley Park'],"['2621 Connecticut Ave NW', 'Woodley Park', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 4,False
62,62,79,79,mcclellans-retreat-washington,McClellan's Retreat,False,False,https://www.yelp.com/biz/mcclellans-retreat-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022656270.0,85,4.5,"[Category(name='Bars', alias='bars')]",awesome spot / speakeasy to grab a cocktail. nice part is it's not pretentious but the quality of the drinks and the decor and vibe is def speakeasy ish....,['2031 Florida Ave NW'],Washington,DC,US,20009.0,,"['2031 Florida Ave NW', 'Washington, DC 20009']",,single_platform,,0.0,0.0,Level 4,False
63,63,80,80,pitmasters-back-alley-bbq-washington,Pitmasters Back Alley BBQ,False,False,https://www.yelp.com/biz/pitmasters-back-alley-bbq-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023509791.0,24,3.5,"[Category(name='Barbeque', alias='bbq')]","TL;DR- If you're looking for the best BBQ in DC, look no further.

Now, for the in depth review. (which you should read. Seriously.)

So my friend and I...",['4818 Yuma St  NW'],Washington,DC,US,20016.0,['American University Park'],"['4818 Yuma St  NW', 'American University Park', 'Washington, DC 20016']",,,,0.0,0.0,Level 2,False
64,64,81,81,decarlos-restaurant-washington,DeCarlo's Restaurant,False,False,https://www.yelp.com/biz/decarlos-restaurant-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023634220.0,37,3.5,"[Category(name='Italian', alias='italian'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","We had a small group to celebrate a special occasion and the evening couldn't have been better. We were seated in the Wine Room, had our own wait staff who...",['4822 Yuma St NW'],Washington,DC,US,20016.0,['American University Park'],"['4822 Yuma St NW', 'American University Park', 'Washington, DC 20016']",,,,0.0,0.0,Level 2,False
65,65,82,82,wagshals-washington-2,Wagshal's,False,False,https://www.yelp.com/biz/wagshals-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023635698.0,131,3.0,"[Category(name='Delis', alias='delis'), Category(name='Sandwiches', alias='sandwiches'), Category(name='Butcher', alias='butcher')]","Wagshal's now has a full-service restaurant in the back of the store, and it's really good! The prices are surprisingly reasonable, too. I went a few nights...",['4855 Massachusetts Ave NW'],Washington,DC,US,20016.0,,"['4855 Massachusetts Ave NW', 'Washington, DC 20016']",,single_platform,,0.0,0.0,Level 5,False
